,imdb_id,imdb_n_comment,imdb_score,name,rating_people,score,上映日期,主演,制片国家/地区,又名,导演,片长,类型,编剧,语言,主演人数,r5,r4,r3,r2,r1
2207,,,,你好，疯子！,,, 2016-12-30(中国大陆), 万茜 / 周一围 / 王自健 / 金士杰 / 李虹辰 / 莫小棋 / 刘亮佐 / 曹卫宇, 中国大陆, The Insanity, 饶晓志, 107分钟, 剧情 / 喜剧 / 悬疑, 饶晓志 / 雷志龙, 汉语普通话,8,0,0,0,0,0
2208,,,,大护法之黑花生,,,2017, 大护法 / 小姜 / 太子, 中国大陆,, 不思凡, 113分钟, 剧情 / 动画 / 悬疑 / 奇幻 / 武侠, 不思凡, 汉语普通话,3,0,0,0,0,0
2209,,,,保持沉默,,, 2017-03(中国大陆), 周迅 / 吴镇宇 / 祖峰, 中国大陆, 黑色曼陀罗 / 无罪辩护, 周可, 90分钟, 剧情 / 爱情 / 悬疑, 周可, 汉语普通话,3,0,0,0,0,0
2210,,,,双生,,, 2016-12(中国大陆), 刘昊然 / 陈都灵 / 金赛纶 / 萩原实里 / 成田凌, 中国大陆,, 金振成,, 剧情 / 爱情 / 悬疑, 金振成, 汉语普通话,5,0,0,0,0,0
2211, tt4687848,0,-1,铁道飞虎,,, 2016-12-23(中国大陆), 成龙 / 黄子韬 / 王凯 / 王大陆 / 桑平 / 吴永伦, 中国大陆, Railroad Tigers, 丁晟, 124分钟, 喜剧 / 动作, 丁晟 / 何可可, 汉语普通话,6,0,0,0,0,0
2212,,,,敢问路在何方,,,, 六小龄童 / 马德华 / 迟重瑞 / 刘大刚, 美国 / 中国大陆, 3D西游记 / Journey To The West, 六小龄童,, 奇幻,, 汉语普通话,4,0,0,0,0,0
2213, tt6152908,0,-1,大闹天竺,,, 2017-01-28(中国大陆), 王宝强 / 白客 / 岳云鹏 / 柳岩, 中国大陆, Buddies in India, 王宝强,, 喜剧 / 动作 / 冒险, 束焕 / 丁丁, 汉语普通话,4,0,0,0,0,0
2214, tt6254446,,,摇摇晃晃的人间,89,8.3, 2016-11-22(阿姆斯特丹纪录片电影节), 余秀华 / 周金香 / 余文海 / 尹世平, 中国大陆, Still Tomorrow, 范俭, 88分钟, 纪录片 / 传记,, 汉语普通话,4,0.406,0.406,0.141,0.031,0.016
2216,,,,侠隐,,,,, 中国大陆,, 姜文,, 剧情, 何冀平 / 姜文 / 张北海, 汉语普通话,0,0,0,0,0,0
2217,,,,绣春刀II：修罗战场,,, 2017-07(中国大陆), 张震 / 杨幂 / 张译 / 雷佳音 / 辛芷蕾 / 李媛, 中国大陆, 绣春刀前传 / 绣春刀：修罗场 / 绣春刀2：修罗战场, 路阳,, 动作 / 武侠 / 古装, 陈舒, 汉语普通话,6,0,0,0,0,0
2218, tt4079902,,,海南之后,49,7.8, 2016-01-22(圣丹斯电影节), 叶海燕, 中国大陆 / 美国, 流氓燕 / 礼物 / The Road from Hainan / Hooligan Sparrow, 王男栿, 91分钟, 纪录片, Peter Lucas / 马克·蒙雷, 汉语普通话 / 英语,1,0.279,0.419,0.233,0.07,0
2219,,,,何去何从,,, 2016-10-28(中国大陆), 中泉英雄 / 漆子美 / 李婳 / 叶峰 / 王曦, 中国大陆, The Loner, 关晶, 90分钟, 剧情 / 战争, 韩贺利 / 关晶 / 何东平, 汉语普通话 / 日语,5,0,0,0,0,0
2220, tt5357114,74,6.7,枝繁叶茂,182,6.3, 2016-02-17(柏林电影节), Zhang Li / Zhang Mingjun, 中国大陆, Life After Life, 张撼依, 80分钟,, 张撼依, 汉语普通话,2,0.12,0.259,0.333,0.213,0.074
2221, tt4743226,0,-1,大轰炸,,,2018, 刘烨 / 布鲁斯·威利斯 / 宋承宪 / 艾德里安·布洛迪 / 黄圣依 / 谢霆锋 / 范冰冰 / 陈伟霆 / 张钧甯 / 曾志伟 / 刘晓庆 / 任达华 / 范伟 / 钟镇涛 / 拉莫·威利斯 / 马苏 / 汪东城  / 胡兵 / 耿乐 / 王婉中 / 冯远征 / 车永莉 / 吕良伟 / 黄海冰 / 涩谷天马 / 曹可凡 / 爱新觉罗·启星 / 周丽淇 / 翟子陌, 中国大陆 / 美国, The Bombing, 萧锋,, 剧情 / 动作 / 历史 / 战争, 陈坪, 汉语普通话 / 英语,29,0,0,0,0,0
2222,,,,山野追踪,,,2018,, 中国大陆, 寻山, 忻钰坤,, 悬疑 / 犯罪, 忻钰坤, 汉语普通话,0,0,0,0,0,0
2223,,,,我的师父姜子牙,,,,, 中国大陆, Master Jiang and the Six Kingdoms, 高薇华 / 李炜,, 动作 / 动画 / 奇幻 / 冒险 / 武侠, 关皓天, 汉语普通话,0,0,0,0,0,0
2224, tt5596352,665,6.6,火锅英雄,147459,7.2, 2016-04-01(中国大陆), 陈坤 / 白百何 / 秦昊 / 喻恩泰 / 王彦霖 / 尹昉 / 李九霄 / 张亦弛 / 凌琳 / 陈诺 / 王紫璇 / 唐佐辉 / 陈卫 / 李润, 中国大陆, 火锅 / Chongqing Hot Pot, 杨庆, 98分钟, 剧情 / 犯罪, 杨庆, 汉语普通话 / 重庆话,14,0.123,0.449,0.367,0.05,0.01
2225, tt5273624,0,-1,西游伏妖篇,,, 2017-01-28(中国大陆), 吴亦凡 / 林更新 / 姚晨 / 林允 / 包贝尔 / 巴特尔 / 杨一威 / 大鹏 / 王丽坤 / 汪铎 / 张美娥, 中国大陆, 西游降魔篇2 / 西游·降魔篇2 / 西游·降魔2, 徐克,, 喜剧 / 奇幻 / 冒险 / 古装, 周星驰 / 李思臻, 汉语普通话,11,0,0,0,0,0
2226,,,,清水里的刀子,210,6.6, 2016-10-07(釜山国际电影节), 杨生仓(老) / 杨生仓(小), 中国大陆, Knife in the Clear Water, 王学博, 93分钟, 剧情, 王学博 / 石舒清 / 马金莲 / 马悦, 汉语普通话,2,0.057,0.296,0.522,0.119,0.006
2227,,,,心理罪,,,2018, 廖凡 / 李易峰 / 万茜 / 李纯 / 张国柱, 中国大陆, 心理罪大电影, 谢东燊,, 动作 / 悬疑 / 犯罪, 顾小白, 汉语普通话,5,0,0,0,0,0
2228,,,,战神戚继光,,, 2016-10, 赵文卓 / 万茜 / 洪金宝 / 王斑 / 吴樾 / 小出惠介 / 木幡龙, 中国大陆,, 陈嘉上,, 动作 / 古装,, 汉语普通话 / 日语,7,0,0,0,0,0
2229,,,,海祭,,,, 王千源 / 黄轩, 中国大陆, 太平洋大逃杀, 翁子光,, 剧情 / 惊悚 / 犯罪, 翁子光 / 刘小磊, 汉语普通话,2,0,0,0,0,0
2230,,,,未择之路,,, 2017-02(中国大陆), 王学兵 / 马伊琍, 中国大陆, The Road Not Taken, 唐高鹏,, 犯罪, 岳小军, 汉语普通话,2,0,0,0,0,0
2231, tt5474522,,,老石,57,6.6, 2016-02-12(柏林电影节), 陈刚 / 耐安  / 王宏伟 / Zhang Zebin / Luo Xue'er, 中国大陆 / 加拿大, Old Stone, 马楠, 80分钟, 剧情,, 汉语普通话,5,0.056,0.315,0.519,0.111,0
2232, tt5753182,,,超能太监2之黄金右手,386,4.3, 2016-05-06, 彭禺厶 / 朱佳希 / 黄朋, 中国大陆, 超能太监2黄金右手 / Super Eunuch 2, 焦洋, 60分钟, 喜剧 / 古装, 焦洋, 汉语普通话,3,0.032,0.081,0.242,0.312,0.333
2233, tt5649362,15,6.6,不朽的时光,3509,6.6, 2016-04-15(中国大陆), 王紫逸 / 爱新觉罗·启星 / 张逗逗 / 黄恺杰 / 姜志刚 / 耿一智 / 许正廷 / 焦刚 / 侯天悦 / 迟志强 / 张语庭 / 王菁华 / 舒耀瑄 / 夏一瑶 / 甘东瀛 / 肖遥 / 李方媛 / 孙松林 / 李孟明 / 郭远芳 / 安宇 / 闫然 / 李祯 / 文俊熙 / 张云博 / 茆懿文, 中国大陆, When We Were Young, 闫然, 110分钟, 剧情, 闫然, 汉语普通话,26,0.154,0.259,0.365,0.159,0.063
2234,,,,美好的意外,,, 2017-03-17(中国大陆), 桂纶镁 / 王景春 / 欧阳娜娜 / 王元也 / 陈坤, 中国大陆, 美满人间 / 美好人生 / Beautiful Accident, 何蔚庭,, 喜剧 / 奇幻, 哈智超 / 周佳琳, 汉语普通话,5,0,0,0,0,0
2235, tt3881914,0,-1,繁花,,,, 章子怡, 香港, Blossoms / Flowers, 王家卫,, 剧情 / 历史, 王家卫 / 金宇澄, 上海话,1,0,0,0,0,0
2236,,,,新大头儿子和小头爸爸2一日成才,1523,4.1, 2016-08-19(中国大陆), 刘纯燕 / 董浩 / 鞠萍 / 林永健 / 林大竣 / 郏捷 / 何子然 / 陈苏 / 耿晨晨 / 黄炜, 中国大陆,, 何澄 / 张振益, 85分钟, 喜剧 / 动画 / 家庭, 吴楠 / 吴垠 / 贺崧 / 叶琳, 汉语普通话,10,0.047,0.086,0.207,0.205,0.454
2237,,,,一个成人电影工作者的自白,132,7.6, 2016-6-15,, 中国大陆,, 贾小熊, 17分钟, 短片, 贾小熊, 汉语普通话,0,0.256,0.422,0.211,0.1,0.011
2238, tt5541542,,,谋杀似水年华,9399,3.8, 2016-02-14(中国大陆) / 2016-03-10(香港), 杨颖 / 阮经天 / 张超 / 热依扎 / 郝蕾 / 黄觉 / 尹铸胜 / 潘虹 / 寇振海 / 林雪 / 宋宁, 中国大陆 / 香港, Kill Time, 陈果, 128分钟, 爱情 / 悬疑, 陈果 / 李仟浔 / 蔡骏, 汉语普通话 / 云南方言,11,0.022,0.048,0.178,0.323,0.429
2239,,,,花山道口,61,6.5, 2016-07(FIRST青年影展),, 中国大陆, Hua Shan Cross, 金荻翔, 76分钟, 纪录片,, 汉语普通话,0,0.04,0.34,0.46,0.14,0.02
2240, tt5518912,0,-1,以父之名,,,2017, 王学圻 / 王鸥 / 昆凌 / 苗圃, 中国大陆, 温柔的子弹 / Father, 王学圻,, 剧情, 王学圻, 汉语普通话,4,0,0,0,0,0
2241, tt6011710,0,-1,所爱非人,361,6.2, 2016-10-04(中国大陆) / 2016-06-14(上海国际电影节), 任欣羽 / 李雅男, 中国大陆, Fatal Love, 宋灏霖, 85分钟(电影节版) / 76分钟, 爱情 / 科幻, 缪倩 / 宋灏霖, 汉语普通话,2,0.032,0.258,0.527,0.14,0.043
2242,,,,东北小佛爷,133,6.5, 2016-6-16, 谢云鹏 / 许君聪 / 于淼, 中国大陆,, 谢云鹏, 85分钟,, 谢云鹏,,3,0.167,0.25,0.35,0.133,0.1
2243,,,,冰美人,366,4.9, 2016-01-01(中国大陆), 维纳格拉多娃·卡捷琳娜 / 安德烈·拉泽夫 / 水原碧衣 / 喜莲娜 / 赵慧仙 / 尤金.奥列格 / 安德烈.安德鲁 / 弗拉基米尔.阿列克谢耶维奇 / 杜波洛维娜.阿纳塔斯西娅, 中国大陆 / 俄罗斯, The Ice Beauty, 周艾民 / 弗拉基米尔·缅绍夫, 99分钟, 爱情 / 战争, 周艾民 / 刘坤, 汉语普通话 / 日语 / 韩语 / 俄语,9,0.055,0.11,0.276,0.35,0.209
2244, tt5516464,0,-1,嫌疑人X的献身,,, 2017-03(中国大陆), 王凯 / 柳岩 / 张鲁一 / 林心如, 中国大陆, Suspect X, 苏有朋,, 剧情 / 悬疑 / 犯罪, 东野圭吾, 汉语普通话,4,0,0,0,0,0
2245,,,,多情愫，今安在,90,5.1, 2016-04, 翁海滨 / 吴迪 / 邓天熊, 中国大陆,, 唐诗, 70分钟, 剧情 / 短片 / 同性, 唐诗, 汉语普通话,3,0.044,0.132,0.338,0.309,0.176
2246,,,,国界,31,7.1, 2016-07(FIRST青年影展), 金兰熙 / 柳光荣, 中国大陆, The Border, 朴成镇, 102分钟, 剧情, 朴成镇, 韩语 / 汉语普通话,2,0.13,0.348,0.478,0.043,0
2247,,,,十二金刚,,,, 刘德华 / 张家辉 / 周润发 / 古天乐 / 任达华 / 刘青云 / 洪金宝 / 曾志伟 / 吴镇宇 / 梁家辉 / 梁朝伟 / 郑伊健 / 吴彦祖 / 谢霆锋 / 成龙, 中国大陆 / 香港,, 王晶,, 喜剧, 朱子昂 / 浦溯, 汉语普通话,15,0,0,0,0,0
2248,,,,蝉噪林愈静,,,, 薛燕平 / 王波 / 王川 / 陈廖宇 / 雷磊 / 蒋建秋 / 刘可欣 / 黄伟明 / 李智勇 / 陈西风 / 王水泊 / 于胜军, 中国大陆, 中国动画现状实录, 薛燕平,, 纪录片,, 汉语普通话,12,0,0,0,0,0
2250,,,,山炮进城2,1069,3.9, 2016-03-02, 刘晓光 / 小沈阳 / 文松 / 唐娜 / 彭禺厶 / 宋晓峰 / 程野 / 张家豪 / 张笑菲 / 孙立荣 / 孙小飞 / 霍云龙 / 小超越, 中国大陆,, 崔俊杰, 120分钟, 喜剧, 索墨, 汉语普通话,13,0.026,0.046,0.189,0.32,0.418
2251,,,,盲少爷的小女仆,224,3.1, 2016-08-03(中国大陆), 冯芷墨 / 刘泯廷, 中国大陆, 虐心爱情故事暑期特别版之盲少爷的小女仆, 禇会林, 104分钟, 爱情, 李新雨, 汉语普通话,2,0.028,0.028,0.07,0.19,0.683
2253,,,,治愈之岛,308,7.4, 2016-03-14, 杨洋, 中国大陆,,, 7分钟, 爱情 / 短片,, 汉语普通话,1,0.511,0.112,0.133,0.032,0.213
2254,,,,爱夜蒲之备胎上位,106,3.2, 2016-01-20, 王修泽 / 艾米其 / 颜敬杰 / 陈熙文 / 石峰 / 金小小, 中国大陆,, 吉米, 70分钟, 爱情 / 情色, 刘彬 / 古川, 汉语普通话,6,0.017,0.017,0.1,0.3,0.567
2255,,,,狄仁杰之四大天王,,,,, 中国大陆, 狄仁杰3, 徐克,, 动作 / 奇幻 / 武侠 / 古装, 徐克, 汉语普通话,0,0,0,0,0,0
2256, tt5827590,0,-1,欧洲攻略,,,2018, 梁朝伟 / 吴亦凡 / 唐嫣 / 杜鹃 / 谢婷婷, 中国大陆, Europe Raiders, 马楚成,, 动作,,,5,0,0,0,0,0
2257,,,,天生不对,,, 2017-01(中国大陆), 周渝民 / 薛凯琪 / 郑中基 / 恬妞 / 高捷 / 盛朗熙, 中国大陆,, 谷德昭,, 喜剧 / 爱情,,,6,0,0,0,0,0
2258,,,,恐怖爱情故事之死亡公路,596,2.9, 2016-07-22(中国大陆), 牟雨晨 / 冯可 / 高名扬 / 魏鹏 / 张溯哲 / 陈圆媛 / 郑沛琳 / 孙成程 / 李感 / 张尧, 中国大陆,, 鸿水, 88分钟, 悬疑 / 恐怖 / 犯罪, 鸿水, 汉语普通话,10,0.029,0.055,0.032,0.088,0.795
2259,,,,妄想症,558,4.2, 2016-05-06(中国大陆), 周柏豪  / 安琥 / 洪辰 / 程媛媛 / 洪天明, 中国大陆 / 香港, 妄想症之骇案三奇, 彭发, 90分钟, 悬疑 / 惊悚, 彭发, 汉语普通话,5,0.044,0.05,0.164,0.433,0.308
2260,,,,傲娇与偏见,,,, 迪丽热巴 / 张云龙 / 高伟光 / 马薇薇 / 范湉湉, 中国大陆,, 李海蜀,, 喜剧 / 爱情, 李海蜀 / 黄彦威, 汉语普通话,5,0,0,0,0,0
2261,,,,虚拟情人,74,6.7, 2015-05-05(中国大陆), 吴民凡 / 涂善存 / Nikki, 中国大陆, Virtual Love, 王奕丁, 60分钟, 爱情 / 奇幻, 邢远, 汉语普通话,3,0.143,0.224,0.49,0.102,0.041
2262, tt5356308,51,7.8,舌尖上的新年,15417,8.4, 2016-01-07(中国大陆), 李立宏, 中国大陆,, 陈磊 / 邓洁 / 李勇, 89分钟, 纪录片, 陈磊, 汉语普通话,1,0.402,0.423,0.156,0.015,0.005
2263,,,,致青春兄弟篇2,,,, 豆艺坤 / 郑旭东 / 朱羲伦 / 郭鑫, 中国大陆,, 郑航, 84分钟, 剧情,, 汉语普通话,4,0,0,0,0,0
2264, tt5396872,,,一念天堂,27289,5.2, 2015-12-31(中国大陆), 沈腾 / 马丽 / 杜晓宇 / 林雪 / 王子子 / 李元鹏 / 苏志丹 / 徐若琪 / 齐海洋, 中国大陆, Heart for Heaven, 张承, 102分钟, 喜剧, 张承, 汉语普通话,9,0.064,0.126,0.339,0.284,0.187
2265, tt5278850,,,欢·爱,69,6.4, 2016-01-22(圣丹斯电影节), 郭晓东 / 余男 / 应岱臻 / 孙怡, 中国大陆," 男欢·女爱 / 男欢女爱 / 欢爱 / Pleasure. Love. / Male Joy, Female Love / 4·19", 黄尧,, 爱情, 黄尧, 汉语普通话,4,0.135,0.25,0.327,0.25,0.038
2266, tt5112622,1271,6.7,寒战2,117838,7, 2016-07-08(中国大陆/香港), 郭富城 / 梁家辉 / 杨采妮 / 彭于晏 / 李治廷 / 文咏珊 / 周润发 / 马伊琍 / 杨祐宁 / 张国柱 / 吴樾 / 周笔畅 / 李子雄 / 骆应钧 / 林文龙, 中国大陆 / 香港, 寒战II / Cold War Ⅱ, 梁乐民 / 陆剑青, 110分钟, 剧情 / 动作 / 犯罪, 梁乐民 / 陆剑青 / 吴炜伦, 汉语普通话 / 粤语,15,0.103,0.381,0.428,0.073,0.015
2267,,,,明美的初恋,141,6.9,,, 中国大陆,, 潘婧 / 李睿杰, 7分57秒, 喜剧 / 爱情 / 动画 / 短片, 李睿杰 / 潘婧 / 王浩男, 汉语普通话,0,0.092,0.413,0.367,0.101,0.028
2268,,,,张震讲故事之合租屋,1060,3.8, 2016-07-08(中国大陆), 卢杉 / 傅亨 / 吴谨西 / 宋撼寰 / 丁绮 / 魏云 / 李彧, 中国大陆, Chang Chen Ghost Stories, 战越, 87分钟, 爱情 / 悬疑 / 惊悚, 危巍, 汉语普通话,7,0.038,0.063,0.152,0.272,0.475
2269,,,,凄灵室,,, 2016-12-09(中国大陆), 苏小明 / 张一山 / 付枚 / 孙岩, 中国大陆, 闺房秘影, 刘殊巧, 94分钟, 剧情 / 爱情 / 悬疑 / 惊悚, 刘殊巧 / 杨宏伟, 汉语普通话,4,0,0,0,0,0
2270,,,,九浅一深,81,3.9,2016年7月6日, 许诺 / 王婉晨 / 舒瑶 / 启杰 / 孔雀哥哥, 中国大陆, Nine shallow deep, 黄超, 84分钟, 喜剧 / 爱情 / 情色 / 同性, 方岚, 汉语普通话,5,0.046,0.062,0.123,0.354,0.415
2271,,,,以为是老大,69,4.9, 2016-04-28, 那威 / 廖健 / 闵天浩, 中国大陆,, 王光利,88, 喜剧, 戴正阳 / 高超 / 常乐 / 唐梓严, 汉语普通话,3,0.171,0.024,0.244,0.195,0.366
2272,,,,三生三世十里桃花,,,, 杨幂 / 赵又廷 / 张智尧 / 迪丽热巴 / 高伟光 / 张彬彬 / 于朦胧 / 连奕名 / 黄梦莹 / 祝绪丹 / 刘芮麟 / 代斯, 中国大陆, 三生三世十里桃花电视剧版 / To the Sky Kingdom, 林玉芬,, 剧情 / 爱情, 唐七, 汉语普通话,12,0,0,0,0,0
2273,,,,斗龙战士之星印罗盘,176,3.4, 2016-06-01(中国大陆),, 中国大陆, Compass, 黎东泰, 75分钟, 动画 / 奇幻, 王虹虹 / 吴锟林, 汉语普通话,0,0.038,0.048,0.133,0.124,0.657
2274,,,,笔仙诡影,763,3, 2016-05-13(中国大陆), 宋懿洁 / 蒋欣奇 / 张蓝艺 / 王燕阳 / 马丹旎 / 李艳冰 / 云翔 / 邓琳颖, 中国大陆, Bloody House, 高育新 / 刘峰, 90分钟, 悬疑 / 惊悚, 高育新 / 张晶, 汉语普通话,8,0.024,0.02,0.07,0.183,0.704
2275, tt5474302,,,不良女警,244,4, 2016-01-31(中国大陆), 邹杨 / 文卓 / 李萌萌 / 邹新宇 / 侯乃森, 中国大陆, Bad Cop, 江凯, 80分钟, 喜剧 / 动作 / 爱情 / 悬疑 / 犯罪, 管晓杰, 汉语普通话,5,0.031,0.069,0.182,0.302,0.415
2276, tt5257730,,,剩者为王,44287,5.6, 2015-11-06(中国大陆), 舒淇 / 彭于晏 / 潘虹 / 金士杰 / 邢佳栋 / 郝蕾 / 熊黛林, 中国大陆 / 香港, The Last Woman Standing, 落落, 100分钟, 剧情 / 爱情, 落落, 汉语普通话,7,0.054,0.156,0.433,0.263,0.095
2277,,,,荒村怨灵,683,3, 2016-01-08(中国大陆), 王小毅 / 黄白露 / 徐少强 / 宗立群 / 肖轶 / 朱来成 / 余秋瑶 / 罗阜艺 / 杨林 / 李冉, 中国大陆, Strange Battle, 张少军, 90分钟, 惊悚,, 汉语普通话,10,0.041,0.018,0.068,0.129,0.744
2278,,,,灵魂的危险,,, 2016-07(FIRST青年影展),, 中国大陆, Dream Day, 郑嘉燕, 4分钟, 短片, 郑嘉燕, 无对白,0,0,0,0,0,0
2279,,,,再见美人鱼,159,3.1, 2016-02-27(中国大陆), 李嘉雯 / 金瀚 / 赵浩杰 / 于小婉 / 王延龙 / 雷诺儿 / 李涛亮 / 姜语馨, 中国大陆, Goodbye Mermaid, 高伟伦, 120分钟, 爱情 / 奇幻, 冯灵烨 / 多衡, 汉语普通话,8,0.01,0.019,0.135,0.163,0.673
2282, tt4851640,,,师父,125898,8.1, 2015-12-10(中国大陆) / 2015-11-11(台北金马影展), 廖凡 / 宋佳 / 蒋雯丽 / 金士杰 / 宋洋 / 黄觉 / 麦迪娜 / 张傲月 / 马君 / 陈观泰 / 熊欣欣 / 戴立忍 / 李博, 中国大陆, 师傅 / The Final Master / The Master, 徐浩峰, 109分钟, 剧情 / 动作 / 武侠, 徐浩峰, 汉语普通话,13,0.294,0.484,0.186,0.025,0.011
2283, tt5227020,,,杜拉拉追婚记,29164,5.3, 2015-12-04(中国大陆), 周渝民 / 林依晨 / 陈柏霖 / 林珍娜 / 李佳航 / 邬君梅 / 邱木翰 / 陈妍希, 中国大陆, 杜拉拉升职记2 / 杜拉拉2之杜拉拉追婚记 / 追婚日记(港) / Go Lala Go, 安竹间, 101分钟, 喜剧 / 爱情, 苟兴妍 / 安竹间, 汉语普通话,8,0.038,0.111,0.422,0.311,0.119
2284, tt5753256,0,-1,深宫遗梦,264,3.3, 2016-03-26, 游千惠 / 陈泇文 / 向皓 / 李思阳 / 修庆 / 刘苏 / 孙克杰, 中国大陆, Desire to Dream, 徐飞, 73分钟, 古装, 徐飞 / 密四, 汉语普通话,7,0.006,0.017,0.144,0.3,0.533
2285,,,,纪念品,76,6.9, 2016-01-18(中国大陆), 张语格 / 孔肖吟 / 冯薪朵 / 黄婷婷 / 邱欣怡 / 吴燕文 / 许杨玉琢, 中国大陆, presents/SOU L VENIRS, 张竞, 20分钟, 剧情 / 悬疑 / 惊悚 / 短片, 张竞 / 夏瑶, 汉语普通话,7,0.228,0.263,0.316,0.123,0.07
2286, tt5974624,22,7.1,皮绳上的魂,300,6.3, 2016-06-15(上海电影节),, 中国大陆, 系在皮绳扣上的魂 / Soul on a String, 张扬, 144分钟, 剧情, 张扬 / 扎西达娃, 汉语普通话 / 藏语,0,0.104,0.36,0.28,0.071,0.185
2287, tt5519566,469,7.2,五月第一个星期一 The First Monday in May,354,7.5, 2016-04-13(翠贝卡电影节) / 2016-04-15(美国), 安娜·温图尔 / 王家卫 / 卡尔·拉格菲尔德 / 安德鲁·波顿 / 詹妮弗·劳伦斯 / 碧昂丝·诺尔斯 / 蕾哈娜 / 坎耶·威斯特 / 金·卡戴珊 / 贾斯汀·比伯 / 杰西卡·查斯坦 / 莎拉·杰茜卡·帕克 / 娜奥米·坎贝尔 / 肯多尔·詹纳 / 凯特·哈德森 / 邓文迪, 美国, 五月首个周一 / 潮游镜花水月(港), 安德鲁·罗西, 90分钟, 纪录片,, 英语,16,0.176,0.434,0.355,0.025,0.011
2288,,,,丑小鸭历险记,234,3.2, 2016-07-02(中国大陆), 朱可可 / 阿飞 / 夏倚轩 / 呱呱 / 李文翰 / 木偶 / 青云 / 瑞奇 / 永者 / 白毛 / 阿阿呜, 中国大陆, The Adventures of the Ugly Duckling, 郑义, 81分钟, 科幻 / 动画 / 儿童 / 冒险, 郑义, 汉语普通话,11,0.05,0.05,0.056,0.124,0.72
2289,,,,仙医神厨,54,4.3, 2016-07-11, 王厦 / 刘艾妮 / 李国麟 / 曾伟权 / 鲁振顺 / 李雨阳 / 韩马利 / 杜燕歌, 中国大陆,, 董伟, 90分钟, 喜剧 / 爱情 / 古装, 于泳洋 、白岛 、董伟, 汉语普通话,8,0.054,0.054,0.216,0.351,0.324
2290,,,,韩子高,162,3.2, 2016-07-02(中国大陆), 王奕辰 / 邵帅 / 范晋嘉 / 任宏识, 中国大陆,, 李锦伦, 67分钟, 爱情 / 同性 / 古装, 花貂九、酥脆饼干, 汉语普通话,4,0.019,0.019,0.131,0.206,0.626
2292, tt0182030,16,6.8,红灯停，绿灯行,634,7.7,1996, 牛振华 / 丁嘉丽 / 王刚 / 句号 / 康爱石 / 王劲松, 中国大陆," 打左灯，向右转 / Signal Left, Turn Right", 黄建新 / 杨亚洲, 105分钟, 喜剧, 叶广芩 / 黄建新, 汉语普通话,6,0.199,0.498,0.277,0.02,0.007
2294,,,,龙门劫案,70,4, 2016年, 杨皓宇 / 刘冠麟 / 李子雄 / 刘子赫, 中国大陆,, 王勇, 62分钟,, 张凯, 汉语普通话,4,0.06,0.04,0.2,0.22,0.48
2295,,,,护士也疯狂,,, 2016-4-1, 张蓝艺/ 李雨阳/ 孙心娅/ 马歇尔 / 李雨阳 / 孙心娅 / 马歇尔, 中国大陆,, 姚雨鑫, 64分钟, 喜剧 / 情色, 姚雨鑫, 汉语普通话,7,0,0,0,0,0
2296,,,,假装看不见之电影大师,252,2.6, 2016-07-15(中国大陆), 姚星彤 / 李贤宰 / 任言恺 / 孙心娅 / 张佑赫 / 苑琼丹 / 许绍雄 / 王多多 / 刘名洋, 中国大陆,, 卫捷, 90分钟, 喜剧 / 爱情, 卫捷, 汉语普通话,9,0.035,0.017,0.029,0.041,0.878
2297,,,,斗地主传奇之双王之王,152,3.4, 2016-03(中国大陆), 秦沛 / 温超 / 周凯文 / 金梓壑 / 武凌 / 曾江 / 黄一飞 / 梁家仁, 中国大陆, 斗地主传奇, 殷博, 85分钟, 剧情 / 喜剧,, 汉语普通话,8,0.026,0.044,0.114,0.254,0.561
2298,,,,林徽因,,, 2016-10-01, 桂纶镁 / 梁朝伟, 中国大陆,, 张艾嘉, 120分钟（暂定）, 爱情 / 传记,, 汉语普通话,2,0,0,0,0,0
2299,,,,有请老梁,50,7.7,, 梁宏达, 中国大陆, 老梁看电影2016,,, 脱口秀,, 汉语普通话,1,0.282,0.436,0.179,0.051,0.051
2300,,,,触碰,33,3.3, 2016-07-30(中国大陆), 李佳儒 / 时卉 / 胡雅娟, 中国大陆,, 王子 / 叶桢, 77分钟, 剧情 / 喜剧 / 爱情 / 同性, 王子 / 岳杨 / 宋思翰, 汉语普通话,3,0,0,0.25,0.167,0.583
2301,,,,房事百科,168,3.6, 2016-03-04, 贺盼盼 / 陈俊文 / 张舸 / 何蕊孜, 中国大陆,, 黄梓航, 72分钟, 剧情 / 喜剧, 陈小桃, 汉语普通话,4,0.088,0.009,0.123,0.175,0.605
2302, tt4892682,,,陪安东尼度过漫长岁月,47111,6.2, 2015-11-13(中国大陆), 刘畅 / 白百何 / 唐艺昕 / 白举纲 / 金世佳 / 江一燕 / 高圣远 / 布鲁斯 / 宋芸桦 / 潘虹 / 于荣光 / 卢燕, 中国大陆, Les Aventures d'Anthony, 秦小珍, 121分钟, 剧情 / 爱情, 钱小蕙 / 冯靖晴, 汉语普通话,12,0.112,0.227,0.384,0.188,0.089
2304,,,,宠灵实验室之狸奴艾莉,37,3.7, 2016-4-1, 陈冠良 / 夏雪娇, 中国大陆, 宠灵实验室-狸奴艾莉 / 艾莉, 郝昭赫, 72分钟, 爱情 / 科幻, 郝昭赫, 汉语普通话,2,0.04,0.08,0.12,0.2,0.56
